doc_id,title,date,page_url,url,source
sm20130a_talos_14-nov-2022,11-14-2022,2023-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/2023-05/SM%20130A_Talos_14-NOV-2022.pdf,bsee
cantium20mp204220d2008-nov-22,11-8-2022,2023-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/2023-04/Cantium%20MP%2042%20D%2008-NOV-22.pdf,bsee
cox-hi-472-a-21-oct-2022,10-21-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-hi-472-a-21-oct-2022.pdf,bsee
gc20205_chevron_13-sep-2022,09-13-2022,2023-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/2023-06/GC%20205_Chevron_13-SEP-2022.pdf,bsee
eb-602-anadarko-10-sep-2022,09-10-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/eb-602-anadarko-10-sep-2022.pdf,bsee
sm-192-arena-offshores-07-sep-2022,09-7-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//sm-192-arena-offshores-07-sep-2022.pdf,bsee
shell-mc-809-a-20-aug-2022,08-20-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/shell-mc-809-a-20-aug-2022.pdf,bsee
sm237-177-cox-operating-02-aug-2022,08-02-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sm237-177-cox-operating-02-aug-2022.pdf,bsee
cox-operating-wd-74-f-29-july-2022,07-29-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//cox-operating-wd-74-f-29-july-2022.pdf,bsee
noble-gc-478-22-jul-2022,07-22-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/noble-gc-478-22-jul-2022.pdf,bsee
murphy-exploration-mc-582-a-13-july-2022,07-13-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//murphy-exploration-mc-582-a-13-july-2022.pdf,bsee
panther-operating-company-mp-268-p-30-june-2022,06-30-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//panther-operating-company-mp-268-p-30-june-2022.pdf,bsee
gc-645-27jun22,06-27-2022,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-645-27jun22.pdf,bsee
hi-110-wt-offshore-27-jun-2022,06-27-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/hi-110-wt-offshore-27-jun-2022.pdf,bsee
vr-369-24jun22-redacted,06-24-2022,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vr-369-24jun22-redacted.pdf,bsee
destin-pipeline-mp-260-p-24-june-2022,06-24-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/destin-pipeline-mp-260-p-24-june-2022.pdf,bsee
cox-wd-73-c-19-june-2022,06-19-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-wd-73-c-19-june-2022.pdf,bsee
bp-mc-778-a-8-june-2022,06-08-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/bp-mc-778-a-8-june-2022.pdf,bsee
bp-mc-778-a-6-june-2022,06-06-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/bp-mc-778-a-6-june-2022.pdf,bsee
hi_582_cox_operating_26-may-2022,05-26-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/hi_582_cox_operating_26-may-2022.pdf,bsee
gb-216-hess-corporation-19-may-2022,05-19-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-216-hess-corporation-19-may-2022.pdf,bsee
cox-wd-74-f-13-may-2022,05-13-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-wd-74-f-13-may-2022.pdf,bsee
shell-mc-940-8-may-2022,05-08-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/shell-mc-940-8-may-2022.pdf,bsee
ss-193-fieldwood-07-may-2022,05-07-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ss-193-fieldwood-07-may-2022.pdf,bsee
gb-426_shell_offshore_14-apr-2022,04-14-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-426_shell_offshore_14-apr-2022.pdf,bsee
cox-wd-109-cox-a-06-apr-2022,04-06-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-wd-109-cox-a-06-apr-2022.pdf,bsee
ac-815-shell-01-apr-2022,04-01-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ac-815-shell-01-apr-2022.pdf,bsee
ss-300-wt-offshore-28-mar-2022-redacted,03-28-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ss-300-wt-offshore-28-mar-2022-redacted.pdf,bsee
ac_815_shell_18-mar-2022,03-18-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ac_815_shell_18-mar-2022.pdf,bsee
ew_873_enven_03-mar-2022,03-03-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ew_873_enven_03-mar-2022.pdf,bsee
cox-wd-73-c-25-feb-2022-ca-review,02-25-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-wd-73-c-25-feb-2022-ca-review.pdf,bsee
wr-315-21feb22-redacted-2010,02-21-2022,2010-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/panel-investigation/wr-315-21feb22-redacted-2010.pdf,bsee
cox-mp-73-a-30-jan-2022,01-30-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-mp-73-a-30-jan-2022.pdf,bsee
cox-mp-73-cf-27-jan-2022,01-27-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-mp-73-cf-27-jan-2022.pdf,bsee
gc-825-bp-26-jan-2022-52522,01-26-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-825-bp-26-jan-2022-52522.pdf,bsee
anadarko-eb-602-23-jan-2022,01-23-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/anadarko-eb-602-23-jan-2022.pdf,bsee
gc-825-bp-23-jan-2022,01-23-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-825-bp-23-jan-2022.pdf,bsee
gc-389-12jan22,01-15-2022,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-389-12jan22.pdf,bsee
fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022,01-10-2022,2022-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//fieldwood-energy-offshore-llc-wd-80-d-10-jan-2022.pdf,bsee
ss2072_sanare_13-dec-2021,12-13-2021,2023-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/2023-06/SS%2072_Sanare_13-DEC-2021.pdf,bsee
gb-426-shell-offshore-10-dec-2021,12-10-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-426-shell-offshore-10-dec-2021.pdf,bsee
ei-360-cox-operating-09-dec-2021,12-09-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei-360-cox-operating-09-dec-2021.pdf,bsee
anadarko-mc-82-03-dec-2021,12-03-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//anadarko-mc-82-03-dec-2021.pdf,bsee
talos-vk-989-a-01-dec-2021,12-01-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//talos-vk-989-a-01-dec-2021.pdf,bsee
mc-437-a-shell-30-nov-2021,11-30-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-437-a-shell-30-nov-2021.pdf,bsee
wc-96-27nov21,11-27-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wc-96-27nov21.pdf,bsee
gb-426a-shell-offshore-23-nov-2021,11-23-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-426a-shell-offshore-23-nov-2021.pdf,bsee
murphy_20nov21_gc_338,11-20-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/murphy_20.nov.21_gc_338.pdf,bsee
shell-mc-764-20-nov-2021,11-20-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/shell-mc-764-20-nov-2021.pdf,bsee
gc-518-anadarko-nov-13-21,11-13-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-518-anadarko-nov-13-21.pdf,bsee
ac-857-shell-29-oct-21,10-29-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://doibsee.prod.acquia-sites.com/sites/bsee.gov/files/ac-857-shell-29-oct-21.pdf,bsee
gb-172-10oct21,10-10-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-172-10oct21.pdf,bsee
mp-64-sanare-energy-09-oct-2021,10-09-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-64-sanare-energy-09-oct-2021.pdf,bsee
wd30t-cox-operating-26-sep-2021,09-26-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd30t-cox-operating-26-sep-2021.pdf,bsee
wd73d-cox-operating-25-sep-2021,09-25-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd73d-cox-operating-25-sep-2021.pdf,bsee
pl-23-talos-energy-offshore-llc-23-sept-2021,09-23-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/pl-23-talos-energy-offshore-llc-23-sept-2021.pdf,bsee
mp-42-l-cantium-llc-21-sept-2021,09-21-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-42-l-cantium-llc-21-sept-2021.pdf,bsee
mc-809-globetrotterii-shell-offshore-29-aug-2021,08-29-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-809-globetrotterii-shell-offshore-29-aug-2021.pdf,bsee
mc807b-shell-offshore-27-aug-2021,08-27-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc807b-shell-offshore-27-aug-2021.pdf,bsee
gi-43ac-gom-shelf-18-aug-2021,08-18-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gi-43ac-gom-shelf-18-aug-2021.pdf,bsee
vr331-talos-ert-07-aug-2021,08-07-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vr331-talos-ert-07-aug-2021.pdf,bsee
pl-23-talos-energy-offshore-llc-01-aug-2021,08-01-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/pl-23-talos-energy-offshore-llc-01-aug-2021.pdf,bsee
ac25-18july2021-exonmobil,07-18-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ac25-18july2021-exonmobil.pdf,bsee
ac815-17july2021-shell,07-17-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ac815-17july2021-shell.pdf,bsee
mc773-eni-us-operating-10-jul-2021,07-10-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc773-eni-us-operating-10-jul-2021.pdf,bsee
mc807b-shell-offshore-25-jun-2021,06-25-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc807b-shell-offshore-25-jun-2021.pdf,bsee
mp140b-fieldwood-energy-09-jun-2021,06-09-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp140b-fieldwood-energy-09-jun-2021.pdf,bsee
mc-474a-bp-exploration-07-jun-2021,06-07-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-474a-bp-exploration-07-jun-2021.pdf,bsee
mc778-bp-exploration-07-jun-2021,06-07-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc778-bp-exploration-07-jun-2021.pdf,bsee
gc-281-talos-04-june-2021,06-04-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-281-talos-04-june-2021.pdf,bsee
mc773-eni-us-operating-29-may-2021,05-29-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc773-eni-us-operating-29-may-2021.pdf,bsee
mc-773-eni-us-operating-27-may-2021,05-27-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-773-eni-us-operating-27-may-2021.pdf,bsee
ba133-25may2021-gom-shelf-llc,05-25-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ba133-25may2021-gom-shelf-llc.pdf,bsee
mp-283-wt-offshore-08-may-2021,05-08-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-283-wt-offshore-08-may-2021.pdf,bsee
st-100-talos-07-may-21,05-07-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/st-100-talos-07-may-21.pdf,bsee
mc-778-bp-exploration-06-may-2021,05-06-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-778-bp-exploration-06-may-2021.pdf,bsee
st-26-cox-02-may-21,05-02-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/st-26-cox-02-may-21.pdf,bsee
ac857-shell-26-apr-2021,04-26-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ac857-shell-26-apr-2021.pdf,bsee
mp-41ca-cantium-24-apr-2021,04-24-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-41ca-cantium-24-apr-2021.pdf,bsee
mc-437-shell-offshore-17-apr-2021,04-17-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-437-shell-offshore-17-apr-2021.pdf,bsee
gb-426-shell-03-apr-2021,04-03-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-426-shell-03-apr-2021.pdf,bsee
vk-900a-cox-operating-28-mar-2021,03-28-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vk-900a-cox-operating-28-mar-2021.pdf,bsee
gb-962-28mar21,03-28-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-962-28mar21.pdf,bsee
ei-360c-cox-operating-16-mar-2021,03-16-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei-360c-cox-operating-16-mar-2021.pdf,bsee
cox-st-26-d-14-mar-2021-revised,03-14-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/cox-st-26-d-14-mar-2021-revised.pdf,bsee
wr-508-shell-27-feb-21,02-27-2021,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wr-508-shell-27-feb-21.pdf,bsee
gc-645-anadarko-14-feb-2021,02-14-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-645-anadarko-14-feb-2021.pdf,bsee
ei-360e-cox-operating-12-feb-2021,02-12-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei-360e-cox-operating-12-feb-2021.pdf,bsee
gb-260-hess-4-feb-2021,02-04-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-260-hess-4-feb-2021.pdf,bsee
gc-645-anadarko-03-feb-2021,02-03-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-645-anadarko-03-feb-2021.pdf,bsee
gc-821-bp-27-feb-2021,01-27-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-821-bp-27-feb-2021.pdf,bsee
gc-743-bp-15-jan-2021,01-15-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-743-bp-15-jan-2021.pdf,bsee
mc-809-shell-offshore-13-jan-2021,01-13-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-809-shell-offshore-13-jan-2021.pdf,bsee
gb-427-shell-offshore-10-jan-2021,01-10-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-427-shell-offshore-10-jan-2021.pdf,bsee
wd-30p-cox-operating-09-jan-2021,01-09-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd-30p-cox-operating-09-jan-2021.pdf,bsee
mc-727-kosmos-energy-09-jan-2021,01-09-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-727-kosmos-energy-09-jan-2021.pdf,bsee
sm149-c-fieldwood-07-jan-2021,01-07-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sm149-c-fieldwood-07-jan-2021.pdf,bsee
sp-83-arena-offshore-07-jan-2021,01-07-2021,2021-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sp-83-arena-offshore-07-jan-2021.pdf,bsee
mp-153b-fieldwood-energy-25-dec-2020,12-25-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-153b-fieldwood-energy-25-dec-2020.pdf,bsee
vk-900a-cox-22-dec-2020,12-22-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vk-900a-cox-22-dec-2020.pdf,bsee
gc-609-bhp-20-dec-2020,12-20-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-609-bhp-20-dec-2020.pdf,bsee
mc-809-shell-offshore-09-dec-2020,12-09-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-809-shell-offshore-09-dec-2020.pdf,bsee
wd-105e-fieldwood-energy-29-nov-2020,11-29-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd-105e-fieldwood-energy-29-nov-2020.pdf,bsee
mc-392-shell-23-nov-2020,11-23-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-392-shell-23-nov-2020.pdf,bsee
vk-965-talos-21-nov-2020,11-21-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vk-965-talos-21-nov-2020.pdf,bsee
ew-873-enven-16-nov-2020,11-16-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ew-873-enven-16-nov-2020.pdf,bsee
mc-503-llog-exploration-31-oct-2020,10-31-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-503-llog-exploration-31-oct-2020.pdf,bsee
gc-895-boe-28-oct-2020,10-28-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-895-boe-28-oct-2020.pdf,bsee
mc778-bp-exploration-22-oct-2020,10-22-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc778-bp-exploration-22-oct-2020.pdf,bsee
ei-259-cox-operating-21-oct-2020,10-21-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei-259-cox-operating-21-oct-2020.pdf,bsee
mc-243a-wt-energy-vi-llc-18-oct-2020,10-18-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-243a-wt-energy-vi-llc-18-oct-2020.pdf,bsee
