doc_id,url
mp-153b-fieldwood-energy-25-dec-2020,https://www.bsee.gov/sites/bsee.gov/files/mp-153b-fieldwood-energy-25-dec-2020.pdf
vk-900a-cox-22-dec-2020,https://www.bsee.gov/sites/bsee.gov/files/vk-900a-cox-22-dec-2020.pdf
gc-609-bhp-20-dec-2020,https://www.bsee.gov/sites/bsee.gov/files/gc-609-bhp-20-dec-2020.pdf
mc-809-shell-offshore-09-dec-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-809-shell-offshore-09-dec-2020.pdf
wd-105e-fieldwood-energy-29-nov-2020,https://www.bsee.gov/sites/bsee.gov/files/wd-105e-fieldwood-energy-29-nov-2020.pdf
mc-392-shell-23-nov-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-392-shell-23-nov-2020.pdf
vk-965-talos-21-nov-2020,https://www.bsee.gov/sites/bsee.gov/files/vk-965-talos-21-nov-2020.pdf
ew-873-enven-16-nov-2020,https://www.bsee.gov/sites/bsee.gov/files/ew-873-enven-16-nov-2020.pdf
mc-503-llog-exploration-31-oct-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-503-llog-exploration-31-oct-2020.pdf
gc-895-boe-28-oct-2020,https://www.bsee.gov/sites/bsee.gov/files/gc-895-boe-28-oct-2020.pdf
mc778-bp-exploration-22-oct-2020,https://www.bsee.gov/sites/bsee.gov/files/mc778-bp-exploration-22-oct-2020.pdf
ei-259-cox-operating-21-oct-2020,https://www.bsee.gov/sites/bsee.gov/files/ei-259-cox-operating-21-oct-2020.pdf
mc-243a-wt-energy-vi-llc-18-oct-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-243a-wt-energy-vi-llc-18-oct-2020.pdf
sp-57b-cox-operating-17-oct-2020,https://www.bsee.gov/sites/bsee.gov/files/sp-57b-cox-operating-17-oct-2020.pdf
bs-55eb-cantium-llc-13-oct-2020-v2,https://www.bsee.gov/sites/bsee.gov/files/bs-55eb-cantium-llc-13-oct-2020-v2.pdf
ac380-shell-29sept2020-updated,https://www.bsee.gov/sites/bsee.gov/files/ac380-shell-29sept2020-updated.pdf
gb-427-shell-offshore-28-sep-2020,https://www.bsee.gov/sites/bsee.gov/files/gb-427-shell-offshore-28-sep-2020.pdf
ei-361-cox-operating-26-sep-2020,https://www.bsee.gov/sites/bsee.gov/files/ei-361-cox-operating-26-sep-2020.pdf
mc-807-shell-offshore-22-sep-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-807-shell-offshore-22-sep-2020.pdf
chevron-usa-wr-634-21-sept-2020,https://www.bsee.gov/sites/bsee.gov/files/chevron-usa-wr-634-21-sept-2020.pdf
gb1003-18sep20,https://www.bsee.gov/sites/bsee.gov/files/gb1003-18sep20.pdf
mp-42-cantium-9-sep-2020,https://www.bsee.gov/sites/bsee.gov/files/mp-42-cantium-9-sep-2020.pdf
sp-49-cox-operating-8-sep-2020,https://www.bsee.gov/sites/bsee.gov/files/sp-49-cox-operating-8-sep-2020.pdf
mc-778-bp-2-aug-2020,https://www.bsee.gov/sites/bsee.gov/files/reports//mc-778-bp-2-aug-2020.pdf
gc-18-13aug20,https://www.bsee.gov/sites/bsee.gov/files/gc-18-13aug20.pdf
mc-437-shell-15-jul-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-437-shell-15-jul-2020.pdf
mc-778-bp-13-jul-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-778-bp-13-jul-2020.pdf
mc-657-shell-offshore-09-jul-2020-v2,https://www.bsee.gov/sites/bsee.gov/files/mc-657-shell-offshore-09-jul-2020-v2.pdf
ew-826-05jul2020,https://connect.bsee.gov/sites/bsee.gov/files/ew-826-05jul2020.pdf
mc-503-llog-27-june-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-503-llog-27-june-2020.pdf
ew-305-talos-energy-27-apr-2020,https://www.bsee.gov/sites/bsee.gov/files/ew-305-talos-energy-27-apr-2020.pdf
mp-259-fieldwood-energy-23-mar-2020-v2,https://www.bsee.gov/sites/bsee.gov/files/mp-259-fieldwood-energy-23-mar-2020-v2.pdf
sm223-21mar2020-cox-r2,https://www.bsee.gov/sites/bsee.gov/files/sm223-21mar2020-cox-r2.pdf
ss-358-22feb20,https://www.bsee.gov/sites/bsee.gov/files/ss-358-22feb20.pdf
sm149-fieldwood-17feb2020,https://www.bsee.gov/sites/bsee.gov/files/sm149-fieldwood-17feb2020.pdf
mc-519-fieldwood-12-february-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-519-fieldwood-12-february-2020.pdf
vr-371-fieldwood-energy-10feb2020,https://www.bsee.gov/sites/bsee.gov/files/vr-371-fieldwood-energy-10feb2020.pdf
gb128-2feb2020-shell-2010-7july2020-redacted,https://www.bsee.gov/sites/bsee.gov/files/reports/gb128-2feb2020-shell-2010-7july2020-redacted.pdf
ew-921-eni-2-feb-2020,https://www.bsee.gov/sites/bsee.gov/files/ew-921-eni-2-feb-2020.pdf
mc-437-shell-29-jan-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-437-shell-29-jan-2020.pdf
wd-30-energy-xxi-24-jan-2020_0,https://www.bsee.gov/sites/bsee.gov/files/wd-30-energy-xxi-24-jan-2020_0.pdf
st-331-23jan2020-redacted-2010-v2,https://www.bsee.gov/sites/bsee.gov/files/st-331-23jan2020-redacted-2010-v2.pdf
mc-194-enven-20-jan-2020,https://www.bsee.gov/sites/bsee.gov/files/mc-194-enven-20-jan-2020.pdf
ei238-arena-19-jan-2020-redacted,https://www.bsee.gov/sites/bsee.gov/files/reports/ei238-arena-19-jan-2020-redacted.pdf
ei252-arena-16-jan-2020,https://www.bsee.gov/sites/bsee.gov/files/ei252-arena-16-jan-2020.pdf
vk-956-talos-15-jan-2020-v2,https://www.bsee.gov/sites/bsee.gov/files/vk-956-talos-15-jan-2020-v2.pdf
eb-643-anadarko-13-dec-2019,https://www.bsee.gov/sites/bsee.gov/files/eb-643-anadarko-13-dec-2019.pdf
wr-29-10dec19,https://www.bsee.gov/sites/bsee.gov/files/wr-29-10dec19.pdf
eb-160-fieldwood-energy-9-dec-2019,https://www.bsee.gov/sites/bsee.gov/files/eb-160-fieldwood-energy-9-dec-2019.pdf
hi-a-446-fieldwood-energy-4-dec-2019,https://www.bsee.gov/sites/bsee.gov/files/hi-a-446-fieldwood-energy-4-dec-2019.pdf
wd-27-a-24nov19-2010-redacted,https://www.bsee.gov/sites/bsee.gov/files/wd-27-a-24nov19-2010-redacted.pdf
gb491-kosmos-energy-22-nov-2019,https://www.bsee.gov/sites/bsee.gov/files/gb491-kosmos-energy-22-nov-2019.pdf
mc-208-murphy-exploration-12-nov-2019,https://www.bsee.gov/sites/bsee.gov/files/mc-208-murphy-exploration-12-nov-2019.pdf
mp288-talos-petroleum-15-october-2019,https://www.bsee.gov/sites/bsee.gov/files/mp288-talos-petroleum-15-october-2019.pdf
sm-58-byron-7-oct-2019,https://www.bsee.gov/sites/bsee.gov/files/reports/sm-58-byron-7-oct-2019.pdf
st-52-7oct19,https://www.bsee.gov/sites/bsee.gov/files/st-52-7oct19.pdf
bs-54-cantium-llc-06oct2019,https://www.bsee.gov/sites/bsee.gov/files/bs-54-cantium-llc-06oct2019.pdf
hi474-panther-2oct2019,https://www.bsee.gov/sites/bsee.gov/files/hi474-panther-2oct2019.pdf
mp-299-fmi-22-sep-2019,https://www.bsee.gov/sites/bsee.gov/files/mp-299-fmi-22-sep-2019.pdf
gc-338-16sep19,https://www.bsee.gov/sites/bsee.gov/files/gc-338-16sep19.pdf
mc-724-13sep19,https://www.bsee.gov/sites/bsee.gov/files/mc-724-13sep19.pdf
sm58-byron-energy-09112019,https://www.bsee.gov/sites/bsee.gov/files/sm58-byron-energy-09112019.pdf
vr252-castex-09-september-2019,https://www.bsee.gov/sites/bsee.gov/files/vr252-castex-09-september-2019.pdf
ei-257-cox-operating-08aug19,https://www.bsee.gov/sites/bsee.gov/files/reports/ei-257-cox-operating-08aug19.pdf
kc686-7aug2019-llog-12apr2020-v2,https://www.bsee.gov/sites/bsee.gov/files/kc686-7aug2019-llog-12apr2020-v2.pdf
gc-65-3aug19,https://www.bsee.gov/sites/bsee.gov/files/gc-65-3aug19.pdf
ei100-20july2019-arena,https://www.bsee.gov/sites/bsee.gov/files/ei100-20july2019-arena.pdf
gi-22-energy-xxi-gom-llc-16jul2019,https://www.bsee.gov/sites/bsee.gov/files/gi-22-energy-xxi-gom-llc-16jul2019.pdf
mc-547-14jul19,https://www.bsee.gov/sites/bsee.gov/files/mc-547-14jul19.pdf
vr369-renaissance-1jul2019-2010-sanitized-v3-12sept2019,https://www.bsee.gov/sites/bsee.gov/files/reports//vr369-renaissance-1jul2019-2010-sanitized-v3-12sept2019.pdf
dc-4-murphy-25-jun-2019,https://www.bsee.gov/sites/bsee.gov/files/dc-4-murphy-25-jun-2019.pdf
mc-940-shell-07-jun-2019,https://www.bsee.gov/sites/bsee.gov/files/mc-940-shell-07-jun-2019.pdf
sp60-fieldwood-energy-offshore-llc-5jun2019,https://www.bsee.gov/sites/bsee.gov/files/reports/sp60-fieldwood-energy-offshore-llc-5jun2019.pdf
mc816-llog-02jun2019,https://www.bsee.gov/sites/bsee.gov/files/reports/mc816-llog-02jun2019.pdf
kc875-anadarko-28may2019,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-28may2019.pdf
wd-73-cox-operating-27-may-2019,https://www.bsee.gov/sites/bsee.gov/files/wd-73-cox-operating-27-may-2019.pdf
santizied-2010-for-ei-333-dated-052419,https://www.bsee.gov/sites/bsee.gov/files/santizied-2010-for-ei-333-dated-052419.pdf
sm-130-talos-20-may-2019,https://www.bsee.gov/sites/bsee.gov/files/reports/sm-130-talos-20-may-2019.pdf
hi469-walter-6may2019,https://www.bsee.gov/sites/bsee.gov/files/hi469-walter-6may2019.pdf
mc-437-6may19,https://www.bsee.gov/sites/bsee.gov/files/mc-437-6may19.pdf
mc474-bp-exp-and-prod-inc-4may2019,https://www.bsee.gov/sites/bsee.gov/files/reports/mc474-bp-exp-and-prod-inc-4may2019.pdf
kc875-anadarko-26apr2019,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-26apr2019.pdf
wc61-enven-13-apr-2019,https://www.bsee.gov/sites/bsee.gov/files/wc61-enven-13-apr-2019.pdf
pl23-talos-energy-08apr2019,https://www.bsee.gov/sites/bsee.gov/files/pl23-talos-energy-08apr2019.pdf
mc-199-01apr2019,https://www.bsee.gov/sites/bsee.gov/files/mc-199-01apr2019.pdf
gb-426-31mar19-sanitized-2010,https://www.bsee.gov/sites/bsee.gov/files/gb-426-31mar19-sanitized-2010.pdf
g01083-energy-xxi-03-march-2019,https://www.bsee.gov/sites/bsee.gov/files/g01083-energy-xxi-03-march-2019.pdf
gc-158-enven-energy-31-mar-19,https://www.bsee.gov/sites/bsee.gov/files/gc-158-enven-energy-31-mar-19.pdf
mc-725-hess-29-march-2019-v4,https://www.bsee.gov/sites/bsee.gov/files/mc-725-hess-29-march-2019-v4.pdf
ei-53-fieldwood-energy-14-feb-2019,https://www.bsee.gov/sites/bsee.gov/files/reports/ei-53-fieldwood-energy-14-feb-2019.pdf
mc-109-14feb19,https://www.bsee.gov/sites/bsee.gov/files/mc-109-14feb19.pdf
ei120-fieldwood-11feb2019,https://www.bsee.gov/sites/bsee.gov/files/ei120-fieldwood-11feb2019.pdf
mp296-gom-shelf-llc-21-jan-2019,https://www.bsee.gov/sites/bsee.gov/files/mp296-gom-shelf-llc-21-jan-2019.pdf
wd-152-renaissance-offshore-19-jan-19,https://www.bsee.gov/sites/bsee.gov/files/wd-152-renaissance-offshore-19-jan-19.pdf
gc243-walter-14jan2019,https://www.bsee.gov/sites/bsee.gov/files/gc243-walter-14jan2019.pdf
gc282-talosert-9jan2019,https://www.bsee.gov/sites/bsee.gov/files/gc282-talosert-9jan2019.pdf
gc-254-eni-us-operating-23-dec-18a,https://www.bsee.gov/sites/bsee.gov/files/gc-254-eni-us-operating-23-dec-18a.pdf
mc607-chevron-01dec2018,https://www.bsee.gov/sites/bsee.gov/files/reports/mc607-chevron-01dec2018.pdf
kc918-anadarko-16nov2018,https://www.bsee.gov/sites/bsee.gov/files/kc918-anadarko-16nov2018.pdf
sm99-cox-06-oct-2018,https://www.bsee.gov/sites/bsee.gov/files/sm99-cox-06-oct-2018.pdf
ei314-arena-24-sep-2018,https://www.bsee.gov/sites/bsee.gov/files/ei314-arena-24-sep-2018.pdf
wd-133-9-sep-18,https://www.bsee.gov/sites/bsee.gov/files/wd-133-9-sep-18.pdf
gc468-hess-06-sep-2018,https://www.bsee.gov/sites/bsee.gov/files/gc468-hess-06-sep-2018.pdf
st311-walter-04sept2018,https://www.bsee.gov/sites/bsee.gov/files/st311-walter-04sept2018.pdf
gi-76-25-aug-2018,https://www.bsee.gov/sites/bsee.gov/files/gi-76-25-aug-2018.pdf
ss349-wtoffshore-25-august-2018,https://www.bsee.gov/sites/bsee.gov/files/ss349-wtoffshore-25-august-2018.pdf
wr29-chevron-26-jul-2018,https://www.bsee.gov/sites/bsee.gov/files/wr29-chevron-26-jul-2018.pdf
ss114-stone-25-jul-2018,https://www.bsee.gov/sites/bsee.gov/files/ss114-stone-25-jul-2018.pdf
ss-114-stone-energy-20-jul-18,https://www.bsee.gov/sites/bsee.gov/files/ss-114-stone-energy-20-jul-18.pdf
ac857-shell-12jul2018,https://www.bsee.gov/sites/bsee.gov/files/ac857-shell-12jul2018.pdf
mc474-bp-11-jul-2018,https://www.bsee.gov/sites/bsee.gov/files/mc474-bp-11-jul-2018.pdf
sm105-fieldwood-07jul2018,https://www.bsee.gov/sites/bsee.gov/files/sm105-fieldwood-07jul2018.pdf
vk823-wt-26-jun-2018,https://www.bsee.gov/sites/bsee.gov/files/vk823-wt-26-jun-2018.pdf
pl5-talos-25-jun-2018,https://www.bsee.gov/sites/bsee.gov/files/pl5-talos-25-jun-2018.pdf
gb-427-shell-25-jun-2018,https://www.bsee.gov/sites/bsee.gov/files/gb-427-shell-25-jun-2018.pdf
gc-645-anadarko-19may2018,https://www.bsee.gov/sites/bsee.gov/files/gc-645-anadarko-19may2018.pdf
mc736-noble-16-may-2018,https://www.bsee.gov/sites/bsee.gov/files/mc736-noble-16-may-2018.pdf
gc-432-murphy-10-may-2018,https://www.bsee.gov/sites/bsee.gov/files/gc-432-murphy-10-may-2018.pdf
eb-165-fieldwood-09-may-2018,https://www.bsee.gov/sites/bsee.gov/files/eb-165-fieldwood-09-may-2018.pdf
gc787a-bp-08-may-2018,https://www.bsee.gov/sites/bsee.gov/files/gc787a-bp-08-may-2018.pdf
mo-872-05-may-2018,https://www.bsee.gov/sites/bsee.gov/files/mo-872-05-may-2018.pdf
dc4-murphy-30apr2018,https://www.bsee.gov/sites/bsee.gov/files/dc4-murphy-30apr2018.pdf
vr252-castex-25apr2018,https://www.bsee.gov/sites/bsee.gov/files/vr252-castex-25apr2018.pdf
kc875-anadarko-21apr2018,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-21apr2018.pdf
ei53-fieldwood-16-apr-2018,https://www.bsee.gov/sites/bsee.gov/files/ei53-fieldwood-16-apr-2018.pdf
ei208-ankor-12apr2018,https://www.bsee.gov/sites/bsee.gov/files/ei208-ankor-12apr2018.pdf
hi-22-wt-offshore-11-apr-2018,https://www.bsee.gov/sites/bsee.gov/files/reports/hi-22-wt-offshore-11-apr-2018.pdf
hi-368-a-energy-xxi-05apr2018,https://www.bsee.gov/sites/bsee.gov/files/hi-368-a-energy-xxi-05apr2018.pdf
ss72-petroquest-22-mar-2018,https://www.bsee.gov/sites/bsee.gov/files/ss72-petroquest-22-mar-2018.pdf
ac-728-shell-16-mar-2018,https://www.bsee.gov/sites/bsee.gov/files/ac-728-shell-16-mar-2018.pdf
gb-161-mcmoran-14-mar-2018,https://www.bsee.gov/sites/bsee.gov/files/reports/gb-161-mcmoran-14-mar-2018.pdf
ss-224-d-ert-23-feb-2018,https://www.bsee.gov/sites/bsee.gov/files/ss-224-d-ert-23-feb-2018.pdf
ei361-cox-02-feb-2018,https://www.bsee.gov/sites/bsee.gov/files/ei361-cox-02-feb-2018.pdf
gi-43-26-jan-18-2010-final,https://www.bsee.gov/sites/bsee.gov/files/gi-43-26-jan-18-2010-final.pdf
vk-915-anadarko-22-jan-2018,https://www.bsee.gov/sites/bsee.gov/files/vk-915-anadarko-22-jan-2018.pdf
gc680-anadarko-27-december-2017,https://www.bsee.gov/sites/bsee.gov/files/gc680-anadarko-27-december-2017.pdf
gi-116-fieldwood-03dec2017,https://www.bsee.gov/sites/bsee.gov/files/gi-116-fieldwood-03dec2017.pdf
ew834-walter-26nov2017-v2,https://www.bsee.gov/sites/bsee.gov/files/ew834-walter-26nov2017-v2.pdf
gb-128-shell-8-nov-2017,https://www.bsee.gov/sites/bsee.gov/files/gb-128-shell-8-nov-2017.pdf
vk-817-a-flextrend-03nov2017,https://www.bsee.gov/sites/bsee.gov/files/vk-817-a-flextrend-03nov2017.pdf
ei-11-h-contango-19-oct-2017,https://www.bsee.gov/sites/bsee.gov/files/ei-11-h-contango-19-oct-2017.pdf
st-28-energy-xxi-oct-11-2017,https://www.bsee.gov/sites/bsee.gov/files/st-28-energy-xxi-oct-11-2017.pdf
gb-128-shell-19-sep-2017,https://www.bsee.gov/sites/bsee.gov/files/gb-128-shell-19-sep-2017.pdf
mc778-bp-18sep2017,https://www.bsee.gov/sites/bsee.gov/files/mc778-bp-18sep2017.pdf
st34b-talos-15-sep-2017,https://www.bsee.gov/sites/bsee.gov/files/st34b-talos-15-sep-2017.pdf
gc-782-bp-exploration-13-sep-2017,https://www.bsee.gov/sites/bsee.gov/files/gc-782-bp-exploration-13-sep-2017.pdf
sm130-20170911,https://www.bsee.gov/sites/bsee.gov/files/sm130-20170911.pdf
ei251-arena-25-aug-2017,https://www.bsee.gov/sites/bsee.gov/files/ei251-arena-25-aug-2017.pdf
eb110-fieldwood-10-aug-2017,https://www.bsee.gov/sites/bsee.gov/files/eb110-fieldwood-10-aug-2017.pdf
ss-177-wt-offshore-2-aug-2017,https://www.bsee.gov/sites/bsee.gov/files/ss-177-wt-offshore-2-aug-2017.pdf
2010-report-3oct2017-arena-travel-block,https://www.bsee.gov/sites/bsee.gov/files/2010-report-3oct2017-arena-travel-block.pdf
ss-198-renaissance-16-july-2017,https://www.bsee.gov/sites/bsee.gov/files/ss-198-renaissance-16-july-2017.pdf
wr-778-chevron-27-jun-2017,https://www.bsee.gov/sites/bsee.gov/files/wr-778-chevron-27-jun-2017.pdf
st-26-energy-10-june-2017,https://www.bsee.gov/sites/bsee.gov/files/st-26-energy-10-june-2017.pdf
gb-427-shell-offshore-7-jun-2017,https://www.bsee.gov/sites/bsee.gov/files/gb-427-shell-offshore-7-jun-2017.pdf
sp-77-energy-xxi-03-jun-2017,https://www.bsee.gov/sites/bsee.gov/files/sp-77-energy-xxi-03-jun-2017.pdf
31-may-ei-338arenacranesantitized,https://www.bsee.gov/sites/bsee.gov/files/31-may-ei-338arenacranesantitized.pdf
gb-427-shell-29-may-2017,https://www.bsee.gov/sites/bsee.gov/files/gb-427-shell-29-may-2017.pdf
gc-627-anadarko-26-may-2017,https://www.bsee.gov/sites/bsee.gov/files/gc-627-anadarko-26-may-2017.pdf
gc680-anadarko-29-apr-2017,https://www.bsee.gov/sites/bsee.gov/files/gc680-anadarko-29-apr-2017.pdf
ei-338-arena-28-apr-2017,https://www.bsee.gov/sites/bsee.gov/files/ei-338-arena-28-apr-2017.pdf
ba-a105-fieldwood-energy-26-apr-2017,https://www.bsee.gov/sites/bsee.gov/files/ba-a105-fieldwood-energy-26-apr-2017.pdf
gc-627-anadarko-11-apr-2017,https://www.bsee.gov/sites/bsee.gov/files/gc-627-anadarko-11-apr-2017.pdf
gc-478-llog-07-apr-2017,https://www.bsee.gov/sites/bsee.gov/files/gc-478-llog-07-apr-2017.pdf
gc680-anadarko-21-mar-2017,https://www.bsee.gov/sites/bsee.gov/files/gc680-anadarko-21-mar-2017.pdf
mi-657-exxon-14-mar-2017,https://www.bsee.gov/sites/bsee.gov/files/mi-657-exxon-14-mar-2017.pdf
gc-859-anadarko-10-feb-2017,https://www.bsee.gov/sites/bsee.gov/files/gc-859-anadarko-10-feb-2017.pdf
sp-93-energy-xxi-27-jan-2017,https://www.bsee.gov/sites/bsee.gov/files/sp-93-energy-xxi-27-jan-2017.pdf
eb-159-fieldwood-18-jan-2017,https://www.bsee.gov/sites/bsee.gov/files/eb-159-fieldwood-18-jan-2017.pdf
ss-266-a-renaissance-offshore-5-jan-2017,https://www.bsee.gov/sites/bsee.gov/files/ss-266-a-renaissance-offshore-5-jan-2017.pdf
ss154-ridgelake-23-dec-2016,https://www.bsee.gov/sites/bsee.gov/files/ss154-ridgelake-23-dec-2016.pdf
gc807-chevron-11-dec-2016,https://www.bsee.gov/sites/bsee.gov/files/gc807-chevron-11-dec-2016.pdf
wr551-shell-26-nov-2016,https://www.bsee.gov/sites/bsee.gov/files/wr551-shell-26-nov-2016.pdf
hi-a595-fieldwood-08-nov-2016,https://www.bsee.gov/sites/bsee.gov/files/hi-a595-fieldwood-08-nov-2016.pdf
wc180-wandt-offshore-17-oct-2016,https://www.bsee.gov/sites/bsee.gov/files/wc180-wandt-offshore-17-oct-2016.pdf
eb-110-fieldwood-offshore-21-sep-2016,https://www.bsee.gov/sites/bsee.gov/files/eb-110-fieldwood-offshore-21-sep-2016.pdf
wd-32-energy-xxi-21-sep-2016,https://www.bsee.gov/sites/bsee.gov/files/wd-32-energy-xxi-21-sep-2016.pdf
gc562-anadarko-11-sep-2016,https://www.bsee.gov/sites/bsee.gov/files/gc562-anadarko-11-sep-2016.pdf
gc-640-chevron-07-aug-2016,https://www.bsee.gov/sites/bsee.gov/files/gc-640-chevron-07-aug-2016.pdf
hi-a-573-b-fieldwood-energy-28-aug-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/hi-a-573-b-fieldwood-energy-28-aug-2016.pdf
wr-584-exxon-mobil-27-jul-2016,https://www.bsee.gov/sites/bsee.gov/files/wr-584-exxon-mobil-27-jul-2016.pdf
wc_616_tarpon_operating_31_may_2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/wc_616_tarpon_operating_31_may_2016.pdf
final-sanitized-acc-inc-report-15-nov-2016,https://www.bsee.gov/sites/bsee.gov/files/final-sanitized-acc-inc-report-15-nov-2016.pdf
ac_857_shell_offshore_25_may_2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/ac_857_shell_offshore_25_may_2016.pdf
gc-640-chevron-19-may-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/gc-640-chevron-19-may-2016.pdf
wc_130b_fieldwood_energy_13_may_2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/wc_130b_fieldwood_energy_13_may_2016.pdf
ac-857-shell-offshore-05-may-2016_0,https://www.bsee.gov/sites/bsee.gov/files/ac-857-shell-offshore-05-may-2016_0.pdf
mc_895_llog_exploration_05_may_2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/mc_895_llog_exploration_05_may_2016.pdf
wd-73-energy-xxi-gom-03-may-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/wd-73-energy-xxi-gom-03-may-2016.pdf
kc_96_chevron_02_may_2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/kc_96_chevron_02_may_2016.pdf
gb-426-shell-25-apr-2016,https://www.bsee.gov/sites/bsee.gov/files/gb-426-shell-25-apr-2016.pdf
13-apr-shell-wr508-fire-dmapproved-edited-sanitized,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/13-apr-shell-wr508-fire-dmapproved-edited-sanitized.pdf
gb_669_anadarko_05_apr_2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/gb_669_anadarko_05_apr_2016.pdf
gc654_bhp_billiton_20-mar-2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/gc654_bhp_billiton_20-mar-2016.pdf
ac-475-conoco-phillips-12-mar-2016,https://www.bsee.gov/sites/bsee.gov/files/ac-475-conoco-phillips-12-mar-2016.pdf
mc_778_bp_exploration_03_mar_2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/mc_778_bp_exploration_03_mar_2016.pdf
pl23-talos-energy-29-feb-2016,https://www.bsee.gov/sites/bsee.gov/files/pl23-talos-energy-29-feb-2016.pdf
gb_216_hess_corporation_17_feb_2016,https://www.bsee.gov/sites/bsee.gov/files/incident-summaries/incident-and-investigations/gb_216_hess_corporation_17_feb_2016.pdf
hi_a351_energyxxi_gom_14-feb-2016,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/hi_a351_energyxxi_gom_14-feb-2016.pdf
hi-117_castex_13-feb-2016-publish,https://www.bsee.gov/sites/bsee_prod.opengov.ibmcloud.com/files/incident-summaries/incident-and-investigations/hi-117_castex_13-feb-2016-publish.pdf
ac-857-shell-offshore-08-feb-2016,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ac-857-shell-offshore-08-feb-2016.pdf
ac-857-shell-offshore-06-feb-2016,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ac-857-shell-offshore-06-feb-2016.pdf
eb-160-fieldwood-5-feb-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/eb-160-fieldwood-5-feb-2016.pdf
mc-471-llog-exploration-30-jan-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/mc-471-llog-exploration-30-jan-2016.pdf
eb-165-a-fieldwood-sd-offshore-24-jan-2016,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/eb-165-a-fieldwood-sd-offshore-24-jan-2016.pdf
ei-314-arena-18-jan-2016,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ei-314-arena-18-jan-2016.pdf
eb-690-16-jan-2016,https://www.bsee.gov/sites/bsee.gov/files/eb-690-16-jan-2016.pdf
gi-47-gom-shelf-llc-15-jan-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/gi-47-gom-shelf-llc-15-jan-2016.pdf
gc-596-union-oil-company-of-califonia-07-jan-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/gc-596-union-oil-company-of-califonia-07-jan-2016.pdf
kc-770-chevron-06-jan-2016,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/kc-770-chevron-06-jan-2016.pdf
gc-512-hess-02-jan-2016,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-512-hess-02-jan-2016.pdf
wc-144-fieldwood-energy-01-jan-2016,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/wc-144-fieldwood-energy-01-jan-2016.pdf
wr-677-chevron-23-dec-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-677-chevron-23-dec-2015.pdf
vr21-fieldwood-energy-16-dec-2015,https://www.bsee.gov/sites/bsee.gov/files/vr21-fieldwood-energy-16-dec-2015.pdf
ac-475-conoco-phillips-13-dec-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ac-475-conoco-phillips-13-dec-2015.pdf
eb-945-exxon-mobil-03-dec-2015,https://www.bsee.gov/sites/bsee.gov/files/eb-945-exxon-mobil-03-dec-2015.pdf
